,Temperature,Humidity,GasLevels,TimeOfDay,FoodType,StorageDuration,Spoiled
1652,16.57741372,61.65481965,76.21737656,Afternoon,Vegetable,29,NotSpoiled
1653,29.03281884,76.72870468,99.58551824,Evening,Fruit,2,NotSpoiled
1654,20.82403655,73.4318811,107.2019379,Evening,Vegetable,20,NotSpoiled
1655,20.26629795,58.5587692,121.6477669,Afternoon,Meat,19,NotSpoiled
1656,30.7417529,69.54112054,108.7817095,Afternoon,Fruit,23,Spoiled
1657,20.44574811,72.84684501,113.3463122,Evening,Meat,10,NotSpoiled
1658,32.0142237,90.08441556,96.14090553,Afternoon,Vegetable,5,Spoiled
1659,26.67922361,70.95780847,99.09716189,Afternoon,Meat,19,NotSpoiled
1660,26.595592,60.59591003,90.84805829,Evening,Vegetable,13,NotSpoiled
1661,26.5363239,66.83736948,105.3740415,Morning,Vegetable,1,NotSpoiled
1662,16.80788187,69.68776534,110.8282615,Morning,Vegetable,22,NotSpoiled
1663,16.11805692,68.66404711,111.207325,Afternoon,Vegetable,28,NotSpoiled
1664,26.07776527,51.58528107,109.2684627,Morning,Fruit,21,NotSpoiled
1665,27.8400368,66.68423105,125.9561271,Morning,Fruit,17,NotSpoiled
1666,25.41305516,63.06691105,95.38180859,Afternoon,Vegetable,19,NotSpoiled
1667,20.89232741,67.39487039,134.2435405,Evening,Fruit,4,NotSpoiled
1668,25.09461052,91.20962405,104.9685531,Morning,Fruit,1,NotSpoiled
1669,24.58982923,61.67709393,85.22633927,Afternoon,Meat,13,NotSpoiled
1670,20.21420951,84.37941004,106.6086333,Morning,Fruit,16,NotSpoiled
1671,30.06986077,81.60618144,98.84388477,Morning,Fruit,23,Spoiled
1672,16.34861969,76.83497819,99.38834422,Evening,Vegetable,9,NotSpoiled
1673,27.94371203,70.03110418,118.8258693,Morning,Meat,10,NotSpoiled
1674,26.92161703,76.54393421,88.03035532,Afternoon,Meat,7,NotSpoiled
1675,30.04855927,65.50080222,80.39289952,Morning,Fruit,22,Spoiled
1676,19.97344064,64.53540869,104.1404158,Evening,Fruit,29,NotSpoiled
1677,25.50703573,62.52138328,86.89956169,Afternoon,Fruit,26,NotSpoiled
1678,35.85582475,72.73901591,102.6403496,Evening,Vegetable,8,Spoiled
1679,28.31037144,67.90229418,115.8004375,Afternoon,Fruit,3,NotSpoiled
1680,25.50290604,67.60414934,72.62192086,Morning,Fruit,13,NotSpoiled
1681,27.69580637,84.20228813,118.760968,Morning,Fruit,5,NotSpoiled
1682,25.43088421,62.95251488,109.6946271,Afternoon,Meat,12,NotSpoiled
1683,35.95449007,77.35364895,104.8667938,Evening,Fruit,14,Spoiled
1684,29.91818098,64.78072383,71.38589605,Afternoon,Fruit,27,NotSpoiled
1685,24.57192523,54.07804974,78.654356,Afternoon,Vegetable,27,NotSpoiled
1686,26.26165716,55.74049552,84.85823713,Evening,Meat,17,NotSpoiled
1687,23.04601002,65.08447627,90.49978948,Afternoon,Meat,29,NotSpoiled
1688,31.04925063,76.2961149,101.6153834,Evening,Meat,20,Spoiled
1689,17.96947614,76.41786394,125.9136231,Morning,Meat,6,NotSpoiled
1690,16.97630735,67.59312847,110.6016586,Morning,Vegetable,15,NotSpoiled
1691,32.29357375,76.18421709,91.50730362,Afternoon,Fruit,14,Spoiled
1692,35.76559896,70.7626311,87.98506865,Morning,Vegetable,14,Spoiled
1693,27.34152454,67.38509681,127.539743,Evening,Meat,7,NotSpoiled
1694,25.56368971,78.54731266,108.2802192,Morning,Fruit,11,NotSpoiled
1695,28.28633845,81.878939,120.5552299,Evening,Fruit,13,NotSpoiled
1696,21.76473237,80.16027393,83.50277231,Evening,Fruit,14,NotSpoiled
1697,25.85621773,66.93127039,105.1422149,Afternoon,Fruit,26,NotSpoiled
1698,25.19454353,75.67707628,85.80620013,Evening,Fruit,23,NotSpoiled
1699,28.13282125,48.70754328,96.9599468,Evening,Vegetable,28,NotSpoiled
1700,17.21000736,71.95066923,87.54219132,Morning,Vegetable,13,NotSpoiled
1701,22.46482615,73.61002366,97.19803728,Afternoon,Fruit,24,NotSpoiled
1702,29.22497802,71.51975199,96.11388056,Afternoon,Vegetable,25,NotSpoiled
1703,21.62203086,67.7772727,72.63767153,Afternoon,Fruit,5,NotSpoiled
1704,20.03319312,83.04773186,76.72014884,Morning,Fruit,17,NotSpoiled
1705,35.21036075,69.06762299,108.616474,Evening,Meat,29,Spoiled
1706,25.19059,68.60462065,102.6781388,Afternoon,Fruit,8,NotSpoiled
1707,22.1054093,67.59063253,83.76657997,Afternoon,Fruit,5,NotSpoiled
1708,16.53814781,80.34105379,89.4344292,Evening,Vegetable,27,NotSpoiled
1709,28.64673173,67.07540376,109.2560126,Evening,Fruit,26,NotSpoiled
1710,28.49568077,61.65650632,126.2647379,Morning,Fruit,23,NotSpoiled
1711,23.506202,68.91241458,116.6635057,Morning,Vegetable,26,NotSpoiled
1712,19.48884905,87.07713758,95.96215397,Evening,Meat,27,NotSpoiled
1713,24.87725288,66.99313885,101.8662164,Evening,Meat,1,NotSpoiled
1714,20.82071966,76.15771634,79.80055112,Evening,Meat,17,NotSpoiled
1715,20.28953206,67.21889261,108.3410544,Morning,Meat,18,NotSpoiled
1716,24.48393624,67.23253185,108.6641619,Morning,Meat,7,NotSpoiled
1717,19.74304801,64.39158616,95.99873705,Morning,Fruit,11,NotSpoiled
1718,26.23324478,57.83695941,90.36150406,Evening,Vegetable,7,NotSpoiled
1719,28.03996255,68.90218372,101.0535119,Evening,Vegetable,3,NotSpoiled
1720,20.80183776,77.18455753,111.808643,Evening,Meat,18,NotSpoiled
1721,18.15877452,85.76192964,108.3897538,Evening,Vegetable,5,NotSpoiled
1722,32.80639799,74.41869496,128.7610774,Evening,Vegetable,28,Spoiled
1723,20.29864882,61.83138922,95.81665984,Afternoon,Meat,21,NotSpoiled
1724,21.70028647,77.455046,102.810985,Morning,Fruit,2,NotSpoiled
1725,26.06508584,74.54029174,116.9109229,Evening,Meat,4,NotSpoiled
1726,27.99684686,83.98363191,96.84627525,Evening,Vegetable,22,NotSpoiled
1727,23.71841553,90.89610456,115.8281058,Morning,Fruit,19,NotSpoiled
1728,27.30397164,82.14607755,111.2062347,Afternoon,Vegetable,12,NotSpoiled
1729,22.99506921,66.07241801,112.4519323,Afternoon,Meat,4,NotSpoiled
1730,20.14414668,68.40770456,87.00975814,Afternoon,Meat,8,NotSpoiled
1731,32.1315843,81.57940529,132.1154708,Afternoon,Meat,3,Spoiled
1732,37.44220807,64.92306864,70.8696885,Morning,Vegetable,12,Spoiled
1733,33.47984767,68.59516536,96.81506577,Afternoon,Vegetable,15,Spoiled
1734,25.7090332,76.34340241,118.9054717,Morning,Vegetable,5,NotSpoiled
1735,34.16717681,80.70606055,76.9813516,Evening,Vegetable,3,Spoiled
1736,26.77851758,72.22910769,123.7246834,Afternoon,Fruit,17,NotSpoiled
1737,22.61356865,41.07480178,81.53598242,Afternoon,Meat,24,NotSpoiled
1738,27.33189787,73.39365965,70.26353889,Afternoon,Vegetable,19,NotSpoiled
1739,24.52803747,66.87950805,125.7741371,Morning,Vegetable,22,NotSpoiled
1740,20.08440908,60.24079003,89.92039895,Afternoon,Fruit,25,NotSpoiled
1741,20.50839014,70.24130166,81.41285812,Morning,Meat,20,NotSpoiled
1742,29.01025869,81.2046415,128.2283283,Evening,Meat,21,NotSpoiled
1743,15.76734009,58.70122771,73.90395303,Evening,Fruit,14,NotSpoiled
1744,28.0206837,85.89922991,89.48078545,Evening,Meat,13,NotSpoiled
1745,16.85208199,79.78730101,102.9498514,Evening,Fruit,16,NotSpoiled
1746,14.39411778,79.34163625,87.22274585,Morning,Meat,24,NotSpoiled
1747,15.80576698,61.85291406,90.91079341,Morning,Fruit,28,NotSpoiled
1748,34.83381986,67.48757553,132.0136367,Morning,Meat,9,Spoiled
1749,24.01883018,66.17165128,137.9621547,Morning,Meat,26,NotSpoiled
1750,25.4329159,70.00340958,125.9044544,Evening,Vegetable,21,NotSpoiled
1751,32.09627523,69.37795199,86.4589826,Evening,Meat,14,Spoiled
1752,29.67089874,66.82651119,99.31373505,Afternoon,Meat,2,NotSpoiled
1753,18.04247365,68.22072654,100.8488154,Morning,Vegetable,20,NotSpoiled
1754,29.34503171,67.88379683,101.1873307,Morning,Meat,15,NotSpoiled
1755,25.92090632,72.67483863,102.2505658,Afternoon,Fruit,1,NotSpoiled
1756,23.29160951,53.48182965,103.4430608,Afternoon,Vegetable,22,NotSpoiled
1757,25.12145457,74.86578349,104.6474858,Afternoon,Fruit,27,NotSpoiled
1758,31.3990601,86.97271698,120.1427824,Evening,Meat,6,Spoiled
1759,20.57016759,80.72500847,123.2376878,Evening,Vegetable,27,NotSpoiled
1760,27.0044284,60.54102774,141.4762118,Evening,Meat,25,NotSpoiled
1761,24.95171382,80.44608024,68.96526299,Evening,Meat,21,NotSpoiled
1762,16.01417692,92.89627853,111.5858511,Afternoon,Meat,24,NotSpoiled
1763,20.98873414,67.5744374,69.3972646,Afternoon,Fruit,18,NotSpoiled
1764,25.96606777,77.21031921,81.17489234,Evening,Fruit,28,NotSpoiled
1765,31.48671045,92.993804,130.9553245,Evening,Vegetable,27,Spoiled
1766,30.00665509,80.30295628,96.82226669,Morning,Fruit,27,Spoiled
1767,27.98606252,85.50720601,89.71750621,Morning,Fruit,13,NotSpoiled
1768,20.92362169,59.04774444,96.78484412,Evening,Vegetable,14,NotSpoiled
1769,34.00606995,72.35620858,111.7715106,Morning,Vegetable,2,Spoiled
1770,26.07620234,73.91969103,114.9990429,Afternoon,Meat,3,NotSpoiled
1771,19.96817239,75.64287129,78.36044566,Afternoon,Meat,20,NotSpoiled
1772,24.0854751,77.89507546,105.7351623,Evening,Fruit,27,NotSpoiled
1773,29.48124213,71.56175057,83.14747628,Evening,Vegetable,28,NotSpoiled
1774,25.03808749,56.87605864,91.06713013,Afternoon,Vegetable,6,NotSpoiled
1775,29.43432343,80.66272415,85.66796409,Evening,Vegetable,8,NotSpoiled
1776,30.51846979,73.78860329,130.3037893,Evening,Vegetable,23,Spoiled
1777,27.00265342,58.2138337,92.73890726,Afternoon,Fruit,5,NotSpoiled
1778,20.71148688,77.58995821,74.09524283,Afternoon,Fruit,22,NotSpoiled
1779,25.67727332,75.52980012,104.4662612,Morning,Fruit,27,NotSpoiled
1780,25.22582928,75.37034548,114.0459163,Morning,Fruit,8,NotSpoiled
1781,34.29673167,67.13164792,125.9959834,Morning,Fruit,11,Spoiled
1782,16.86839031,86.34405645,95.62822803,Evening,Vegetable,14,NotSpoiled
1783,24.32588774,75.71226631,92.88137176,Morning,Meat,5,NotSpoiled
1784,22.07953227,62.1004594,118.6481955,Morning,Vegetable,23,NotSpoiled
1785,26.6755281,54.5724206,76.54056855,Afternoon,Fruit,21,NotSpoiled
1786,12.8121782,62.32667817,117.3979813,Evening,Meat,5,NotSpoiled
1787,30.5746228,46.30376707,107.0306254,Evening,Fruit,12,Spoiled
1788,25.06874244,67.39440156,110.6947893,Evening,Fruit,12,NotSpoiled
1789,15.77649418,71.28957051,111.6867505,Morning,Fruit,9,NotSpoiled
1790,23.19443433,57.92333565,81.91100618,Evening,Vegetable,24,NotSpoiled
1791,28.04481171,64.54556409,104.0883662,Afternoon,Vegetable,15,NotSpoiled
1792,17.04276062,85.5328265,77.41277653,Evening,Fruit,12,NotSpoiled
1793,25.01611108,71.07291336,121.4526018,Morning,Vegetable,20,NotSpoiled
1794,19.71263176,85.35343544,88.35423133,Evening,Meat,7,NotSpoiled
1795,22.22007484,68.15048583,124.756358,Evening,Meat,9,NotSpoiled
1796,25.13369191,68.23217287,105.7873554,Evening,Meat,9,NotSpoiled
1797,25.91725127,48.00745955,79.90832652,Morning,Vegetable,28,NotSpoiled
1798,22.64628751,77.29288747,79.34935281,Evening,Fruit,29,NotSpoiled
1799,26.36398195,81.0055824,81.97856414,Afternoon,Fruit,24,NotSpoiled
1800,29.08988804,66.57631956,89.70243672,Afternoon,Vegetable,15,NotSpoiled
1801,23.60542862,66.89695775,108.3570848,Morning,Fruit,27,NotSpoiled
1802,32.15783879,78.13036378,59.02334482,Morning,Meat,23,Spoiled
1803,32.31107085,62.6370291,80.20511223,Evening,Meat,11,Spoiled
1804,22.85648967,62.17675681,93.23411621,Morning,Vegetable,18,NotSpoiled
1805,21.81079722,73.17098166,130.0765301,Morning,Meat,21,NotSpoiled
1806,16.67913507,63.93748652,94.83582097,Morning,Fruit,15,NotSpoiled
1807,24.36715334,76.11057884,96.90808716,Afternoon,Fruit,16,NotSpoiled
1808,23.1828111,60.79690485,66.88345949,Afternoon,Meat,21,NotSpoiled
1809,28.8952561,85.09508919,98.12890827,Evening,Vegetable,19,NotSpoiled
1810,17.45169197,76.56463684,78.19837985,Morning,Meat,5,NotSpoiled
1811,23.61304304,70.65851179,115.5601635,Evening,Fruit,14,NotSpoiled
1812,29.84372197,61.26369367,143.3790783,Evening,Vegetable,2,NotSpoiled
1813,21.34821452,59.422461,111.7496429,Morning,Vegetable,9,NotSpoiled
1814,21.18819232,61.02762969,77.97111569,Afternoon,Meat,14,NotSpoiled
1815,17.76529833,55.67796701,112.9524415,Morning,Vegetable,17,NotSpoiled
1816,38.10286923,83.40430318,82.7078823,Morning,Vegetable,18,Spoiled
1817,21.26263411,73.42074839,93.61691996,Afternoon,Meat,14,NotSpoiled
1818,18.49826584,80.7062833,102.7582202,Morning,Meat,29,NotSpoiled
1819,20.98074798,87.39065035,124.9465156,Evening,Meat,27,NotSpoiled
1820,21.1285246,83.06606023,102.1032276,Afternoon,Vegetable,19,NotSpoiled
1821,23.65305111,74.49616791,111.9731549,Afternoon,Fruit,11,NotSpoiled
1822,29.12686116,65.88949554,101.3304693,Afternoon,Fruit,7,NotSpoiled
1823,23.50838416,77.49299555,112.3718315,Evening,Fruit,14,NotSpoiled
1824,20.38588343,72.11137769,97.94496927,Morning,Fruit,15,NotSpoiled
1825,17.74330751,67.39348859,124.5636058,Afternoon,Meat,16,NotSpoiled
1826,25.10928679,64.84801629,71.32159846,Evening,Fruit,6,NotSpoiled
1827,25.21269537,80.79216776,84.77227271,Morning,Vegetable,21,NotSpoiled
1828,32.65466176,84.77462787,77.74183627,Afternoon,Meat,16,Spoiled
1829,25.46223868,67.24891276,86.13418443,Evening,Vegetable,8,NotSpoiled
1830,24.50495844,65.62992287,80.41430312,Evening,Vegetable,23,NotSpoiled
1831,19.74673082,76.98169739,109.8876681,Evening,Fruit,10,NotSpoiled
1832,23.47023712,63.64823601,86.97996508,Afternoon,Vegetable,22,NotSpoiled
1833,22.80762771,76.03676687,99.27173993,Afternoon,Vegetable,8,NotSpoiled
1834,23.14917918,87.36929606,89.29868062,Evening,Fruit,18,NotSpoiled
1835,20.20372304,65.82165564,84.86138895,Afternoon,Fruit,2,NotSpoiled
1836,27.69164802,70.24513232,102.0038978,Afternoon,Vegetable,29,NotSpoiled
1837,24.28777291,89.89693078,73.83498051,Morning,Vegetable,6,NotSpoiled
1838,23.9982326,66.26831687,78.21771417,Morning,Meat,1,NotSpoiled
1839,16.42976942,71.41036732,66.71962154,Afternoon,Fruit,11,NotSpoiled
1840,27.46822044,60.58184526,85.9944024,Morning,Fruit,16,NotSpoiled
1841,27.43507663,62.97165404,98.481452,Morning,Meat,22,NotSpoiled
1842,20.80435299,56.21163028,123.1981972,Evening,Fruit,2,NotSpoiled
1843,29.95060692,99.25249584,83.26992139,Morning,Meat,22,NotSpoiled
1844,18.17620885,75.71751991,131.6420883,Afternoon,Vegetable,9,NotSpoiled
1845,24.89065046,69.54124451,97.45640339,Morning,Meat,5,NotSpoiled
1846,23.6439633,59.42935709,108.6731228,Morning,Meat,5,NotSpoiled
1847,18.41412606,51.75306937,103.3881698,Evening,Meat,6,NotSpoiled
1848,25.94851306,72.41738288,111.4492968,Afternoon,Vegetable,14,NotSpoiled
1849,33.51285076,68.54848181,136.5978646,Evening,Vegetable,22,Spoiled
1850,25.33817115,75.01992664,128.3730213,Morning,Meat,13,NotSpoiled
1851,22.68489123,76.92328841,80.44744443,Evening,Meat,28,NotSpoiled
1852,27.23512078,80.12275043,91.60866362,Afternoon,Meat,24,NotSpoiled
1853,25.52859998,69.57822887,108.5942868,Morning,Vegetable,29,NotSpoiled
1854,25.13881066,76.22010465,78.73344281,Afternoon,Fruit,1,NotSpoiled
1855,22.87228894,65.92463872,107.823647,Evening,Vegetable,4,NotSpoiled
1856,32.1098778,61.48553601,98.50428122,Morning,Meat,15,Spoiled
1857,27.28181682,66.61816731,80.01278464,Evening,Vegetable,17,NotSpoiled
1858,22.35664671,77.6896774,106.88806,Evening,Vegetable,20,NotSpoiled
1859,24.45998082,76.06497669,119.4736231,Afternoon,Fruit,11,NotSpoiled
1860,21.29566648,69.87386858,81.13826469,Evening,Fruit,10,NotSpoiled
1861,21.95854425,73.22427723,132.0519039,Afternoon,Vegetable,10,NotSpoiled
1862,21.79637138,86.07508343,104.7523155,Evening,Vegetable,22,NotSpoiled
1863,19.32844203,51.97589892,97.43608639,Afternoon,Vegetable,16,NotSpoiled
1864,28.88638482,57.44932104,107.8464511,Morning,Fruit,21,NotSpoiled
1865,23.54479268,69.86966241,48.14212029,Morning,Vegetable,28,NotSpoiled
1866,27.77063789,77.00357337,115.5058293,Morning,Fruit,23,NotSpoiled
1867,21.64937051,67.84726765,105.2983355,Afternoon,Meat,17,NotSpoiled
1868,24.69818753,79.03088455,90.8648556,Morning,Vegetable,26,NotSpoiled
1869,21.44479702,39.92562796,106.7430995,Afternoon,Meat,17,NotSpoiled
1870,28.59834085,46.69532742,108.0986756,Evening,Fruit,1,NotSpoiled
1871,23.75790347,64.32196712,78.781047,Evening,Fruit,1,NotSpoiled
1872,21.34563207,96.67322089,101.87388,Morning,Fruit,14,NotSpoiled
1873,16.79148386,69.99931647,68.15414918,Afternoon,Vegetable,26,NotSpoiled
1874,26.37833275,47.58551032,136.2761247,Morning,Vegetable,4,NotSpoiled
1875,21.45807474,66.39970267,97.93084602,Evening,Vegetable,7,NotSpoiled
1876,24.92110391,76.17493882,93.8951783,Morning,Fruit,12,NotSpoiled
1877,22.54134946,79.62222381,71.90583994,Evening,Vegetable,25,NotSpoiled
1878,29.7709479,74.70548911,92.68499534,Afternoon,Vegetable,8,NotSpoiled
1879,27.72072376,67.64195795,98.05450859,Morning,Vegetable,25,NotSpoiled
1880,27.23606044,76.78789294,105.50273,Morning,Fruit,1,NotSpoiled
1881,21.91939438,81.53618032,68.82221457,Afternoon,Meat,18,NotSpoiled
1882,27.33145022,64.45267194,92.62424845,Afternoon,Vegetable,1,NotSpoiled
1883,33.57415804,68.76399239,114.931293,Afternoon,Fruit,9,Spoiled
1884,20.83906983,68.63902294,106.559073,Evening,Meat,25,NotSpoiled
1885,25.8616957,52.94457594,103.0019392,Morning,Fruit,23,NotSpoiled
1886,16.75391513,57.42903576,113.425558,Morning,Fruit,5,NotSpoiled
1887,31.99281046,46.81375012,92.03957306,Afternoon,Meat,7,Spoiled
1888,23.01043951,70.84337925,83.99789738,Afternoon,Fruit,26,NotSpoiled
1889,28.9128944,67.02326748,88.92422284,Evening,Vegetable,14,NotSpoiled
1890,16.38385875,66.60967124,114.2662344,Morning,Vegetable,4,NotSpoiled
1891,33.98769694,69.65596251,117.8138972,Afternoon,Fruit,7,Spoiled
1892,23.21564236,75.19269189,100.0900453,Afternoon,Meat,10,NotSpoiled
1893,27.72828662,63.27416902,80.29207663,Afternoon,Meat,29,NotSpoiled
1894,25.75409103,81.73611226,96.43442158,Evening,Fruit,13,NotSpoiled
1895,23.72264607,54.07770512,118.476263,Morning,Vegetable,23,NotSpoiled
1896,33.42896151,69.86350799,114.2908815,Morning,Fruit,13,Spoiled
1897,16.75976897,69.0165451,79.57491984,Morning,Fruit,3,NotSpoiled
1898,26.4935683,78.49877075,104.6459794,Morning,Vegetable,15,NotSpoiled
1899,29.55322836,65.0501429,96.90166891,Morning,Fruit,8,NotSpoiled
1900,24.85071939,80.68730858,92.00013224,Evening,Fruit,14,NotSpoiled
1901,24.40914608,67.66133589,46.83225736,Afternoon,Vegetable,5,NotSpoiled
1902,24.28656144,68.98194893,79.93142074,Evening,Fruit,6,NotSpoiled
1903,18.8618179,68.50922837,127.7856757,Morning,Vegetable,1,NotSpoiled
1904,25.19063692,76.98096242,98.57296503,Evening,Fruit,14,NotSpoiled
1905,27.56358762,78.53148164,102.7777621,Evening,Meat,15,NotSpoiled
1906,25.34299614,63.95259204,98.06475484,Morning,Meat,26,NotSpoiled
1907,23.63861949,55.91109038,108.062306,Afternoon,Fruit,27,NotSpoiled
1908,22.55137489,60.18898384,112.5629839,Afternoon,Fruit,16,NotSpoiled
1909,23.60351665,71.65183068,111.3599451,Evening,Meat,20,NotSpoiled
1910,31.28872109,69.83354144,123.6396157,Morning,Vegetable,27,Spoiled
1911,14.5668251,71.40932671,109.174117,Evening,Vegetable,23,NotSpoiled
1912,25.20035728,62.7482787,134.0755097,Afternoon,Fruit,29,NotSpoiled
1913,23.36122541,77.95740815,130.2125518,Evening,Fruit,26,NotSpoiled
1914,32.27903976,68.23561459,100.3762957,Afternoon,Fruit,14,Spoiled
1915,25.27746113,53.6656547,75.73572736,Afternoon,Meat,23,NotSpoiled
1916,32.42462799,71.5534978,76.8092022,Morning,Meat,27,Spoiled
1917,14.38054991,75.47425998,80.07911814,Afternoon,Meat,4,NotSpoiled
1918,27.29792452,71.43760311,103.6402862,Afternoon,Vegetable,15,NotSpoiled
1919,26.4002893,71.30220979,74.83606587,Morning,Fruit,17,NotSpoiled
1920,31.95266984,72.27171951,99.78187452,Morning,Meat,15,Spoiled
1921,16.79325696,59.46270872,124.4075114,Morning,Vegetable,28,NotSpoiled
1922,24.22482096,85.31753024,112.401596,Morning,Meat,18,NotSpoiled
1923,25.33030131,66.73506416,95.93200755,Evening,Vegetable,18,NotSpoiled
1924,22.52102253,84.6684517,98.8044078,Morning,Vegetable,5,NotSpoiled
1925,31.08288857,64.45871132,77.7566986,Afternoon,Vegetable,29,Spoiled
1926,23.30658907,79.66675373,107.3975974,Afternoon,Meat,21,NotSpoiled
1927,35.17381272,72.40179649,104.8597664,Evening,Meat,17,Spoiled
1928,30.27088954,71.00314434,70.88626599,Afternoon,Meat,3,Spoiled
1929,29.75416849,60.61208543,104.0919153,Afternoon,Vegetable,3,NotSpoiled
1930,27.79649491,82.05818556,104.7259513,Morning,Vegetable,4,NotSpoiled
1931,19.68152204,74.18972011,95.82687455,Morning,Fruit,29,NotSpoiled
1932,22.84451831,69.0974993,83.62797983,Afternoon,Meat,14,NotSpoiled
1933,27.86375683,82.07374987,94.55869107,Evening,Fruit,9,NotSpoiled
1934,28.38778517,70.88580197,89.0829097,Morning,Fruit,4,NotSpoiled
1935,31.53591923,92.09805589,74.17219372,Evening,Vegetable,28,Spoiled
1936,22.66279495,80.1667712,124.8258429,Afternoon,Fruit,1,NotSpoiled
1937,20.69923308,66.69290924,129.9067163,Afternoon,Fruit,28,NotSpoiled
1938,29.29552096,83.58381888,95.57143688,Afternoon,Fruit,28,NotSpoiled
1939,20.95186712,70.60856385,110.1779423,Evening,Meat,10,NotSpoiled
1940,29.36655918,90.0589144,69.04528044,Afternoon,Meat,2,NotSpoiled
1941,30.99868088,70.81658363,85.31781762,Morning,Vegetable,11,Spoiled
1942,27.28076518,69.20790634,98.76430431,Afternoon,Fruit,8,NotSpoiled
1943,23.21210484,70.939683,81.66599688,Evening,Vegetable,4,NotSpoiled
